,time,virusb,bacteriab,grazerb
392,3.9249061326658325,66958187.10714917,354471.953687671,354.14050935272786
393,3.934918648310388,66916636.02334333,354818.98417047027,354.49435105770135
394,3.944931163954944,66874954.0521434,355163.8549946172,354.8459867212416
395,3.9549436795994994,66833145.731824964,355506.57467137906,355.1954250759629
396,3.964956195244055,66791215.55090061,355847.15174896014,355.54267489910353
397,3.9749687108886107,66749167.956347525,356185.5948060373,355.8877450001648
398,3.9849812265331668,66707007.33478192,356521.91246408375,356.2306442284638
399,3.9949937421777224,66664738.009928286,356856.1133820205,356.57138147126784
400,4.005006257822278,66622364.274427526,357188.2062406032,356.909965637056
401,4.015018773466833,66579890.38612891,357518.19974739116,357.24640565979513
402,4.025031289111389,66537320.54432402,357846.10265112325,357.5807105134468
403,4.035043804755945,66494658.88974671,358171.9237417179,357.91288921196684
404,4.045056320400501,66451909.509591125,358495.6718402629,358.24295079995187
405,4.055068836045057,66409076.46693016,358817.35574032913,358.57090429779953
406,4.065081351689612,66366163.75507346,359136.9842990208,358.8967587867903
407,4.075093867334168,66323175.3077509,359454.5664166605,359.2205233901047
408,4.085106382978723,66280115.0036712,359770.11102769565,359.5422072643252
409,4.095118898623279,66236986.66652183,360083.6271006983,359.8618195994365
410,4.105131414267835,66193794.09218207,360395.12359792663,360.1793695839683
411,4.11514392991239,66150541.078239,360704.6094314634,360.4948663671884
412,4.1251564455569465,66107231.3353616,361012.09359491547,360.8083191726235
413,4.135168961201502,66063868.52459065,361317.58510800014,361.11973725029435
414,4.145181476846058,66020456.25913443,361621.09301387717,361.429129874416
415,4.155193992490613,65976998.104413986,361922.62637896923,361.7365063432545
416,4.165206508135169,65933497.589507066,362222.19424771273,362.041875942997
417,4.175219023779725,65889958.20007909,362519.8056705087,362.3452479700693
418,4.18523153942428,65846383.369370505,362815.46973935916,362.64663175959043
419,4.195244055068836,65802776.484349675,363109.19556353835,362.9460366659473
420,4.2052565707133915,65759140.88571291,363400.99226959277,363.2434720627942
421,4.215269086357948,65715481.385730416,363690.86860753095,363.53894695875493
422,4.225281602002503,65671797.36239771,363978.8346761411,363.832471650639
423,4.235294117647059,65628094.827435635,364264.89888640045,364.12405480347934
424,4.245306633291615,65584376.77761228,364549.07043388643,364.41370584903984
425,4.25531914893617,65540646.209695734,364831.3585141766,364.7014342190845
426,4.265331664580726,65496906.120454095,365111.77232284856,364.9872493453774
427,4.275344180225281,65453159.504974805,365390.321045025,365.2711605598415
428,4.2853566958698375,65409409.35171174,365667.01382456423,365.5531768003311
429,4.2953692115143935,65365658.64425254,365941.8598202994,365.8333071771919
430,4.305381727158949,65321910.27437535,366214.86820993637,366.1115613654434
431,4.315394242803505,65278167.13826389,366486.0481703053,366.38794901143416
432,4.32540675844806,65234432.06458947,366755.40887697,366.66247969753636
433,4.335419274092616,65190707.83899854,367022.9595062125,366.93516301762253
