,time,virusc,bacteriac,grazerc
523,5.236545682102628,52688104.59566923,407736.17018893536,408.3731241247093
524,5.246558197747184,52705389.77337972,407692.10200915486,408.32830811826295
525,5.256570713391739,52722563.63457088,407648.40687110275,408.2838718055518
526,5.2665832290362955,52739626.831864074,407605.08154917037,408.2398119006295
527,5.276595744680852,52756580.01464677,407562.1228460808,408.1961251464337
528,5.286608260325407,52773423.82908216,407519.527592529,408.152808314419
529,5.296620775969963,52790158.91811885,407477.29264682165,408.1098582041895
530,5.306633291614518,52806785.92150043,407435.41489451705,408.06727164313133
531,5.316645807259074,52823305.47622486,407393.8912947318,408.02504553366873
532,5.326658322903629,52839718.21608865,407352.7188314778,407.9831768036032
533,5.336670838548185,52856024.77088094,407311.89442868205,407.94166231939266
534,5.346683354192741,52872225.76771121,407271.415086596,407.9004990253557
535,5.356695869837297,52888321.830540955,407231.277831836,407.8596838926889
536,5.366708385481853,52904313.58019367,407191.4797170621,407.8192139191384
537,5.376720901126408,52920201.63436484,407152.01782065607,407.7790861286723
538,5.386733416770964,52935986.60763199,407112.8892464005,407.7392975711525
539,5.396745932415519,52951669.11146465,407074.09112315683,407.69984532200675
540,5.406758448060075,52967249.75423437,407035.6206045441,407.66072648190055
541,5.416770963704631,52982729.14122478,406997.4748686176,407.6219381764095
542,5.4267834793491865,52998107.87569012,406959.6512322384,407.5834776727376
543,5.4367959949937426,53013386.55637903,406922.1468788162,407.54534210186927
544,5.446808510638298,53028565.779231995,406884.95904255303,407.5075286465964
545,5.456821026282854,53043646.13736282,406848.08500500093,407.4700345380059
546,5.466833541927409,53058628.220854364,406811.5220713037,407.4328570312332
547,5.476846057571965,53073512.61676881,406775.26756990346,407.3959934051635
548,5.486858573216521,53088299.90915789,406739.3188522473,407.35944096213177
549,5.496871088861076,53102990.6790732,406703.6732924937,407.32319702762385
550,5.506883604505632,53117585.50457644,406668.3282872192,407.28725894997694
551,5.516896120150188,53132084.96074966,406633.28125512484,407.2516241000801
552,5.526908635794744,53146489.61970557,406598.52963674284,407.21628987107505
553,5.536921151439299,53160800.05059775,406564.0708941429,407.18125367805675
